handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_aac3e4cf-ab64-cabe-d91e-fca367d7b001,Product,PEUGEOT CAM AÇMA KAPATMA DÜĞMESİ ÖN SOL DÖRTLÜ 9 FİŞ AYNA AYARLI,<p><strong>•</strong> Cam Açma Kapatma Düğmesi Ön Sol Dörtlü 9 Fiş Ayna Ayarlı&nbsp;<br><strong>•</strong> Peugeot &gt; P307<br><strong>•</strong> OEM&nbsp;6554KT - 6554KS</p><p>&nbsp;</p>,01f459_3f8febf66c3542c8b51450a3d24d1756~mv2.jpg,PEUGEOT;Cam Açma Kapama Düğmeleri,RCW A003 > OEM 6554KT - 6554KS,(KDV Hariç) Liste Fiyatı,1006.4,,true,PERCENT,0.0,135,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>PEUGEOT 307</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_37fcc2c9-a33b-ba43-ffab-178b293ee061,Product,PEUGEOT P307 > CAM AÇMA DÜĞMESİ ÖN SOL DÖRTLÜ 13 FİŞ AYNA AYARLI,<p>•Cam Açma Düğmesi Ön Sol&nbsp;<br>•Peugeot P307<br>•OEM : 6554QC</p>,01f459_29355ea5f63b4d10ba652552f9a0a0b4~mv2.jpg,PEUGEOT;Cam Açma Kapama Düğmeleri,RCW A002 > 6554QC,(KDV Hariç) Liste Fiyatı,1006.4,,true,PERCENT,0.0,388,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>PEUGEOT 307</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_09750e26-65e8-ca2a-b2f4-a35f0ad6f30c,Product,PEUGEOT > SMART CAM AÇMA DÜĞMESİ SOL P405 < 97 TEKLİ AUTO 6 PIN,<p>•CAM AÇMA DÜĞMESİ SOL&nbsp;TEKLİ&nbsp;AUTO 6 PIN<br>•PEUGEOT P405 &gt; SMART 97&nbsp;<br>•OEM:6552V0</p>,01f459_fda016dbfb214e5d9a8dc2135e7b20e4~mv2.jpg,PEUGEOT;Cam Açma Kapama Düğmeleri,RCW A001 > OEM : 6552V0,(KDV Hariç) Liste Fiyatı,83.9,,true,PERCENT,0.0,134,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>PEUGEOT 405</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_38827762-1310-af89-e279-019defc76514,Product,RENAULT BAGAJ AÇMA BUTONU,<p><strong>•</strong> Bagaj Açma Butonu<br><strong>•</strong> Renault &gt; Clio 3 05 &gt;15 MEgane 2 02 &gt;08 Megane 3 08 &gt; Scenıc 2 03 &gt;&nbsp;<br><strong>•</strong> OEM&nbsp;8200076256</p><p>&nbsp;</p>,01f459_4710a68fd85a4d46a20e01afc21cf9ff~mv2.jpg,RENAULT;Merkezi Kapı Kilitleri;Bagaj Butonları,RCW 136 > OEM 8200076256,(KDV Hariç) Liste Fiyatı,363.4,,true,PERCENT,0.0,78,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p><strong>RENAULT CLIO III 05&gt;15 MEGANE II 02&gt;08 MEGANE III 08&gt; SCENIC II 03&gt;</strong></p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_375b38e3-1c79-4683-645f-c00843444c04,Product,CITROEN KAPI GERGİSİ ARKA,<p><strong>•</strong> Kapı Gergisi Arka&nbsp;<br><strong>•</strong> Cıtroen &gt; XSara 1-2 97 &gt; 06<br><strong>•</strong>&nbsp;OEM&nbsp;9181C0</p>,01f459_b9ef3d5b32d346b2a8025685c4f6529f~mv2.jpg,Kapı Gergileri;CITROEN,RCW KG-082 > OEM 9181C0,(KDV Hariç) Liste Fiyatı,433.9,,true,PERCENT,0.0,4,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>CITROEN XSARA</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_1b22ffb7-5b41-1d09-c2f3-d15b0b92bdd7,Product,CITROEN KAPI GERGİSİ ÖN,<p><strong>•</strong> Kapı Gergisi Ön<br><strong>•</strong> Cıtroen &gt; XSara I-II 97 &gt; 06<br><strong>•</strong> OEM&nbsp;9181A9</p>,01f459_75c735a0f4bf42c2b38bfe23dd503d2b~mv2.jpg,Kapı Gergileri;CITROEN,RCW KG-081 > OEM 9181A9,(KDV Hariç) Liste Fiyatı,433.9,,true,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>CITROEN XSARA</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_88cd6491-93e2-461e-1e47-82d060bc237c,Product,PEUGEOT KAPI GERGİ DEMİRİ ÖN SAĞ SOL,<p><strong>•</strong> Kapı Gergi Demiri Ön Sağ Sol&nbsp;<br><strong>•</strong> Peugeot &gt; 406 07 &gt;<br><strong>•</strong> OEM 9181A0</p>,01f459_172f968e1e89402c891c4748875df6ce~mv2.jpg,Kapı Gergileri;PEUGEOT,RCW KG-080 > OEM 9181A0,(KDV Hariç) Liste Fiyatı,399.3,,true,PERCENT,0.0,1,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>PEUGEOT 406</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_0239fe5a-12bb-c32d-71ee-3bb9e164d7c9,Product,PEUGEOT KAPI GERGİ DEMİRİ ÖN SAĞ SOL,<p><strong>•</strong> Kapı Gergi Demiri Ön Sağ Sol&nbsp;<br><strong>•</strong> Peugeot &gt; 406 07 &gt;<br><strong>•</strong> OEM&nbsp;9181A1</p>,01f459_584a8d5d646a4458bedc15e01c91ce19~mv2.jpg,Kapı Gergileri;PEUGEOT,RCW KG-079 > OEM 9181A1,(KDV Hariç) Liste Fiyatı,399.3,,true,PERCENT,0.0,11,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>PEUGEOT 406</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_6f34b47a-4430-8415-78a1-a88660d5f590,Product,PEUGEOT - CITROEN KAPI GERGİSİ BAGAJ SAĞ SOL,<p><strong>•</strong>&nbsp;Kapı Gergisi Bagaj Sağ Sol&nbsp;<br><strong>•</strong> Peugeot &gt; Partner Tepee 3<br><strong>•</strong> Cıtroen &gt; Berlıngo 3<br><strong>•</strong> OEM&nbsp;8731.R2</p>,01f459_41f690fe1eff4743a7afdd53d99743ee~mv2.jpg,Kapı Gergileri;PEUGEOT;CITROEN,RCW KG-078 > OEM 8731.R2,(KDV Hariç) Liste Fiyatı,1724.5,,true,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>PEUGEOT PARTNER TEPE - CITROEN BERLINGO</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_f194f20a-820c-0038-0da2-36d4746de092,Product,PEUGEOT KAPI GERGİSİ ARKA SAĞ - SOL,<p><strong>•</strong> Kapı Gergisi Arka Sağ - Sol&nbsp;<br><strong>•</strong> Peugeot &gt; P306 97 &gt;<br><strong>•</strong> OEM&nbsp;918172</p>,01f459_25c9316781eb436f95068058e3212db1~mv2.jpg,Kapı Gergileri;PEUGEOT,RCW KG-077 > OEM 918172,(KDV Hariç) Liste Fiyatı,355.0,,true,PERCENT,0.0,25,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>PEUGEOT 306</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_2a9cfd33-5ba0-d968-9a22-59830377add5,Product,PEUGEOT - CITROEN KAPI GERGİSİ ARKA ( SAĞ - SOL ),<p><strong>•</strong> Kapı Gergisi Arka ( Sağ - Sol )&nbsp;<br><strong>•</strong> Peugeot &gt; P106<br><strong>•</strong> Cıtroen &gt; Saxo 5 Kapılı 97 &gt;<br><strong>•</strong> OEM&nbsp;9181.H4</p>,01f459_84525f6bf76945a4ae691254513d267f~mv2.jpg,Kapı Gergileri;PEUGEOT,RCW KG-076 > OEM 9181.H4,(KDV Hariç) Liste Fiyatı,326.75,,true,PERCENT,0.0,9,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>PEUGEOT 106</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_f1a36221-0f25-0f64-a6d8-040917aad82a,Product,RENAULT KAPI GERİGİSİ ARKA,<p><strong>•</strong> Kapı Gergisi Arka&nbsp;<br><strong>•</strong> Renault &gt; Megane - Scenıc&nbsp;<br><strong>•</strong> OEM&nbsp;7700834328</p><p>&nbsp;</p>,01f459_955467338a984e5c93b69571bf30c506~mv2.jpg,Kapı Gergileri;RENAULT,RCW KG-075 > OEM 7700834328,(KDV Hariç) Liste Fiyatı,326.75,,true,PERCENT,0.0,30,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>RENAULT MEGANE - SCENIC</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_4c604130-f98e-492f-7d7e-8b73c9aafe20,Product,RENAULT KAPI GERGİSİ ÖN,"<p><strong>•</strong> Kapı Gergisi Ön<br><strong>•</strong> Renault &gt; Megane , Scenıc<br><strong>•</strong> OEM&nbsp;7700834326</p><p>&nbsp;</p>",01f459_8a43edbd54a3427381d0d9e58c5af3a8~mv2.jpg,Kapı Gergileri;RENAULT,RCW KG-074 > OEM 7700834326,(KDV Hariç) Liste Fiyatı,326.75,,true,PERCENT,0.0,49,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>RENAULT MEGANE - SCENIC</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_1f3f629d-c0b9-8539-f8de-e702e6a9ec5f,Product,RENAULT KAPI GERGİSİ ÖN,<p>Kapı Gergisi Ön&nbsp;<br>Renault &gt; Laguna&nbsp;&nbsp;<br>Oem&nbsp;7700424784</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p></p><p></p>,01f459_50fc6e55787849ac8848a8663ccdd267~mv2.jpg,Kapı Gergileri;RENAULT,RCW KG-073 > OEM 7700424784,(KDV Hariç) Liste Fiyatı,342.4,,true,PERCENT,0.0,30,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>RENAULT LAGUNA I</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_497d27d9-19d4-80e1-b029-4cc907a96048,Product,RENAULT KAPI GERGİSİ ARKA,<p><strong>•</strong> Kapı Gergisi Arka&nbsp;<br><strong>•</strong> Renault &gt; Megane - 19<br><strong>•</strong> OEM&nbsp;7700828428</p><p>&nbsp;</p>,01f459_89d4979aa5904eeebfc27a30eff4396a~mv2.jpg,Kapı Gergileri;RENAULT,RCW KG-072 > OEM 7700828428,(KDV Hariç) Liste Fiyatı,303.4,,true,PERCENT,0.0,27,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>RENAULT MEGANE I</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_ddf8328b-e3ec-2fb0-aa4d-be9743fab93b,Product,FIAT - CITROEN - PEUGEOT KAPI GERGİSİ ÖN SAĞ SOL,<p><strong>•</strong> Kapı Gergisi Ön Sağ Sol&nbsp;<br><strong>•</strong> Fıat &gt; Scudo 3&nbsp;<br><strong>•</strong> Cıtroen &gt; Jumpy 3&nbsp;<br><strong>•</strong> Peugeot &gt; Expert 3 06 &gt;<br><strong>•</strong> OEM&nbsp;1440204880</p>,01f459_c4e04792e3a14534a13492d2502ff3bb~mv2.jpg,Kapı Gergileri;FIAT,RCW KG-071 > OEM 1440204880,(KDV Hariç) Liste Fiyatı,486.0,,true,PERCENT,0.0,29,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>FIAT SCUDO</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_1ffd21d9-f83c-d0b4-9dbb-eeebc0fdeb7a,Product,RENAULT - OPEL KAPI GERGİSİ ÖN SAĞ SOL,<p><strong>•</strong> Kapı Gergisi Ön Sağ Sol&nbsp;<br><strong>•</strong> Renault &gt; Master 3&nbsp;<br><strong>•</strong> Opel &gt; Movano 3<br><strong>•</strong> OEM&nbsp;804304453R</p>,01f459_16b58f8275fc4afc90cfb6cc5a676474~mv2.jpg,Kapı Gergileri;RENAULT,RCW KG-070 > OEM 804304453R,(KDV Hariç) Liste Fiyatı,403.0,,true,PERCENT,0.0,29,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>RENAULT MASTER</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_c8637944-eeb6-073f-095a-94e459b4bdce,Product,PEUGEOT KAPI GERGİSİ ARKA SAĞ SOL,<p>• Kapı Gergisi Arka Sağ Sol&nbsp;<br>• Peugeot &gt; 307<br>• OEM 9181K0</p>,01f459_e6f34ad389404ffabce9d9daf703e206~mv2.jpg,Kapı Gergileri;PEUGEOT,RCW KG-069 > OEM 9181K0,(KDV Hariç) Liste Fiyatı,389.2,,true,PERCENT,0.0,3,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>PEUGEOT 307</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_3788bb0d-cf9a-8cc0-c796-0c83ee1e6fd3,Product,PEUGEOT KAPI GERGİSİ ÖN SAĞ SOL,<p><strong>•</strong> Kapı Gergisi Ön Sağ Sol&nbsp;<br><strong>•</strong> Peugeot &gt; 508&nbsp;<br><strong>•&nbsp;</strong>OEM&nbsp;9686658480</p>,01f459_74aa0590bca2421da09a71dc572b6a22~mv2.jpg,Kapı Gergileri;PEUGEOT,RCW KG-068 > OEM 9686658480,(KDV Hariç) Liste Fiyatı,468.1,,true,PERCENT,0.0,6,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>PEUGEOT 508</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_e434e58d-6c54-c451-abc3-40f261d42b8b,Product,PEUGEOT - CITROEN KAPI GERGİSİ ÖN,<p><strong>•</strong> Kapı Gergisi Ön&nbsp;<br><strong>•</strong> Peugeot &gt; Rıfter - Partner Tepee<br><strong>•</strong> Cıtroen &gt; Berlıngo 2018<br><strong>•</strong> OEM&nbsp;9819015380</p>,01f459_3b7bb1fd4bef445c84a99a5a6378727c~mv2.jpg,Kapı Gergileri;PEUGEOT;CITROEN,RCW KG-067 > OEM 9819015380,(KDV Hariç) Liste Fiyatı,498.35,,true,PERCENT,0.0,25,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>CITROEN BERLINGO - PEUGEOT PARTNER TEPEE</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_3caeb45f-2329-0e58-d463-e76d1ec138b5,Product,PEUGEOT KAPI GERGİSİ ARKA SAĞ SOL,<p><strong>•</strong> Kapı Gergisi Arka Sağ Sol&nbsp;<br><strong>•</strong> Peugeot &gt; 508<br><strong>•</strong> OEM&nbsp;96705196 80</p>,01f459_91bd7356439c4771aecf3353f0c3d3e8~mv2.jpg,Kapı Gergileri;PEUGEOT,RCW KG-066 > OEM 96705196 80,(KDV Hariç) Liste Fiyatı,468.1,,true,PERCENT,0.0,20,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>PEUGEOT 508</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_45acd17c-459f-9fce-28fd-b9ba56cb5d03,Product,RENAULT - DACIA KAPI GERGİSİ,<p><strong>•</strong> Kapı Gergisi&nbsp;<br><strong>•</strong> Renault &gt; Symbol 2013 -&nbsp;<br><strong>•</strong> Dacıa &gt; Sandero 2 - Logan - Stepway&nbsp;<br><strong>•</strong> OEM 804302559R</p><p>&nbsp;</p>,01f459_9d5d65e5e85843dea241cdee60a2e794~mv2.jpg,Kapı Gergileri;RENAULT;DACIA,RCW KG-065 > OEM 804302559R,(KDV Hariç) Liste Fiyatı,321.0,,true,PERCENT,0.0,98,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>RENAULT SYMBOL DACIA LOGAN</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_4ebfa1b8-5f72-58ca-af34-4c5d21856d67,Product,PEUGEOT - CITROEN KAPI GERGİ DEMİRİ ÖN ( SAĞ - SOL ),<p><strong>•</strong> Kapı Gergi Demiri Ön ( Sağ - Sol )&nbsp;<br><strong>•</strong> Peugeot &gt; P106 - P 106 YM<br><strong>•</strong> Cıtroen &gt; Saxo<br><strong>•</strong> OEM&nbsp;9181.C2</p>,01f459_3d5efd4ad14a4c9ba35b9b6c2226a68c~mv2.jpg,Kapı Gergileri;PEUGEOT,RCW KG-064 > OEM 9181.C2,(KDV Hariç) Liste Fiyatı,370.8,,true,PERCENT,0.0,66,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>PEUGEOT 106</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_5dde7e05-e7fb-e520-3a1e-7fb8182318c2,Product,RENAULT KAPI GERGİSİ ARKA,<p><strong>•</strong> Kapı Gergisi Arka&nbsp;<br><strong>•</strong> Renault &gt; Scenıc 3&nbsp;<br><strong>•</strong> OEM&nbsp;824309533R</p><p>&nbsp;</p>,01f459_c65b0270bfdc4a5f81bd2ab7778d1d16~mv2.jpg,Kapı Gergileri;RENAULT,RCW KG-063 > OEM 824309533R,(KDV Hariç) Liste Fiyatı,388.6,,true,PERCENT,0.0,31,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>RENAULT SCENIC III</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_b41df753-ec25-dd54-2abd-8e0b2844a6ad,Product,PEUGEOT - CITROEN ÖN KAPI GERGİ DEMİRİ SAĞ / SOL,<p><strong>•</strong> Ön Kapı Gergi Demiri Sağ / Sol&nbsp;<br><strong>•</strong> Peugeot &gt; Partner&nbsp;<br><strong>•</strong> Cıtroen &gt; Berlıngo 97 &gt; 08<br><strong>•</strong> OEM&nbsp;9181.G4</p>,01f459_35c6f65e29854282a1956b0b3f6f6e97~mv2.jpg,Kapı Gergileri;PEUGEOT;CITROEN,RCW KG-062 > OEM 9181.G4,(KDV Hariç) Liste Fiyatı,450.6,,true,PERCENT,0.0,69,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>CITROEN BERLINGO - PEUGEOT PARTNER TEPEE</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_7c3b777a-41d2-f6c7-6e2b-1e80f32a1cc9,Product,CITROEN KAPI GERGİ DEMİRİ ARKA SAĞ SOL,"<p><strong>•</strong> Kapı Gergi Demiri Arka Sağ Sol&nbsp;<br><strong>•</strong> Cıtroen &gt; C4 &lt; 2010<br><strong>•</strong> OEM&nbsp;9181,H7</p>",01f459_c09509207a694267af6769ddfabf98dc~mv2.jpg,Kapı Gergileri;CITROEN,"RCW KG-061 > OEM 9181,H7",(KDV Hariç) Liste Fiyatı,457.55,,true,PERCENT,0.0,19,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>CITROEN C4</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_a53f3e82-24e7-2a23-4718-3e00eab3bc11,Product,PEUGEOT KAPI GERGİSİ ÖN,<p><strong>•</strong> Kapı Gergisi Ön&nbsp;<br><strong>•</strong> Peugeot &gt; 306 Y.M 99 &gt;&nbsp;<br><strong>•</strong> OEM&nbsp;9181.E5</p>,01f459_c9db40b0ff4e456188a570b09520a2b4~mv2.jpg,Kapı Gergileri;PEUGEOT,RCW KG-060 > OEM 9181.E5,(KDV Hariç) Liste Fiyatı,404.2,,true,PERCENT,0.0,OutOfStock,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>PEUGEOT 306</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_a6eb0113-4e86-2fab-8ef3-15937f9b5640,Product,PEUGEOT KAPI GERGİSİ ÖN SAĞ SOL,<p><strong>•</strong> Kapı Gergisi Ön Sağ Sol&nbsp;<br><strong>•</strong> Peugeot &gt; P307 01 &gt; 09<br><strong>•</strong> OEM&nbsp;9181.G7</p>,01f459_e407dc2400244b99a07245f184b23a32~mv2.jpg,Kapı Gergileri;PEUGEOT,RCW KG-059 > OEM 9181.G7,(KDV Hariç) Liste Fiyatı,450.6,,true,PERCENT,0.0,51,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>PEUGEOT 307</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_e92886e4-370e-52d1-3562-65d377d66baf,Product,RENAULT KAPI KİLİT KARŞILIĞI,<p><strong>•</strong> Bagaj Kapı Kilit Karşılığı&nbsp;<br><strong>•</strong> Renault &gt; Clio&nbsp;<br><strong>•</strong> OEM&nbsp;7700434689</p>,01f459_42946467485145d0857000204750ccf7~mv2.jpg,Kapı Gergileri;RENAULT,RCW KG-058 > OEM 7700434689,(KDV Hariç) Liste Fiyatı,221.45,,true,PERCENT,0.0,94,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>CLIO</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_89eec3a3-29c7-e5ed-f137-eb6957d729b1,Product,RENAULT BAGAJ KAPI KİLİT KARŞILIĞI ALT - TEK KAPI,<p><strong>•</strong> Bagaj Kapı Kilit Karşılığı Alt - Tek Kapı&nbsp;<br><strong>•</strong> Renault &gt; Kangoo 2&nbsp;<br><strong>•</strong> OEM&nbsp;7700303209</p>,01f459_7b8dd1e731a04a56aeb8d83eb0eef15c~mv2.jpg,Kapı Gergileri;RENAULT,RCW KG-057 > OEM 7700303209,(KDV Hariç) Liste Fiyatı,239.15,,true,PERCENT,0.0,48,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>KANGOO</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_fa4f6b86-e850-86ee-1c42-830a9ad9c834,Product,FIAT / PEUGEOT / CITROEN BAGAJ KAPI GERGİSİ SAĞ,<p><strong>•</strong> Bagaj Kapı Gergisi Sağ&nbsp;<br><strong>•</strong> Fıat &gt; Ducato 3 06 &gt;&nbsp;<br><strong>•</strong> Cıtroen &gt; Jumper 3<br><strong>•</strong> Peugeot &gt; Boxer 3&nbsp;<br><strong>•</strong> OEM 1358221080</p>,01f459_767db0436c0b4beaaf035a30c04d3642~mv2.jpg,Kapı Gergileri;PEUGEOT;CITROEN;FIAT,RCW KG-056 > OEM 1358221080,(KDV Hariç) Liste Fiyatı,693.85,,true,PERCENT,0.0,50,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>BOXER DUCATO JUMPER</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_59148015-3a16-e718-0d43-91ae3e14c5ab,Product,FIAT - PEUGEOT - CITROEN BAGAJ KAPI GERGİSİ SOL,<p><strong>•</strong> Bagaj Kapı Gergisi Sol&nbsp;<br><strong>•</strong> Fıat &gt; Ducato 3 06 &gt;<br><strong>•</strong> Peugeot &gt; Boxer 3<br><strong>•</strong> Cıtroen &gt; Jumper 3<br><strong>•</strong> OEM&nbsp;1358222080</p>,01f459_9cd1f9b837b64b3cae949ca5a442b9cd~mv2.jpg,Kapı Gergileri;PEUGEOT;CITROEN;FIAT,RCW KG-055 > OEM 1358222080,(KDV Hariç) Liste Fiyatı,693.25,,true,PERCENT,0.0,50,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>BOXER DUCATO JUMPER</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_c24fac2e-e858-6fd4-22d9-d50597e2ebcc,Product,FIAT / PEUGEOT / CITROEN BAGAJ GERGİSİ ARKA,<p><strong>•</strong> Bagaj Gergisi Arka&nbsp;<br><strong>•</strong> Fıat &gt; Fıorıno<br><strong>•</strong> Cıtroen &gt; Nemo<br><strong>•</strong> Peugeot &gt; Bıpper<br><strong>•</strong> OEM&nbsp;1366303080</p>,01f459_0c6d28ea9d1d4e16a030a63680da3822~mv2.jpg,Kapı Gergileri;PEUGEOT;CITROEN;FIAT,RCW KG-054 > OEM 1366303080,(KDV Hariç) Liste Fiyatı,837.35,,true,PERCENT,0.0,45,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>FIORINO NEMO BIPPER</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_74acc3c8-8c7a-0d67-fa22-36e2d392d3c0,Product,FIAT BAGAJ GERGİSİ ÇİFT KAPI,<p><strong>•</strong> Bagaj Gergisi Çift Kapı&nbsp;<br><strong>•</strong> Fiat &gt; Doblo 2<br><strong>•</strong> OEM&nbsp;51801197</p>,01f459_fa41daf847064259b65f72afc13ae877~mv2.jpg,Kapı Gergileri;FIAT,RCW KG-053 > OEM 51801197,(KDV Hariç) Liste Fiyatı,325.65,,true,PERCENT,0.0,50,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>FIAT DOBLO</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_719a2774-4d5d-cf3f-f12b-c69841eca2ee,Product,FIAT BAGAJ KAPI GERGİSİ SAĞ,<p><strong>•</strong> Bagaj Kapı Gergisi Sağ<br><strong>•</strong> Fıat &gt; Doblo&nbsp;<br><strong>•</strong> OEM&nbsp;46790818</p>,01f459_d374e7f6a4794f28ac35e861dcb070d9~mv2.jpg,Kapı Gergileri;FIAT,RCW KG-052 > OEM 46790818,(KDV Hariç) Liste Fiyatı,325.65,,true,PERCENT,0.0,50,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>FIAT DOBLO</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_01b0b5d6-83a0-759f-eb9f-515dbb28caca,Product,FIAT BAGAJ KAPI GERGİSİ SAĞ SOL,<p><strong>•</strong> Bagaj Kapı Gergisi Sağ Sol<br><strong>•</strong> Fıat &gt; Doblo 3 09 &gt;<br><strong>•</strong> OEM&nbsp;51879452</p>,01f459_b5871bee024940638d13d71960183859~mv2.jpg,Kapı Gergileri;FIAT,RCW KG-051 > OEM 51879452,(KDV Hariç) Liste Fiyatı,618.05,,true,PERCENT,0.0,24,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>FIAT DOBLO</p>,,,,,,,,,,,,,,,,,ROCKSWELL
product_04b69961-fd7b-d70a-de17-2aa265d76210,Product,PEUGEOT - CITROEN KAPI GERGİ DEMİRİ ARKA SAĞ - SOL,<p><strong>•</strong> Kapı Gergi Demiri Arka Sağ Sol&nbsp;<br><strong>•</strong> Peugeot &gt; P301<br><strong>•</strong> Cıtroen &gt; C Elysee&nbsp;<br><strong>•</strong> OEM&nbsp;9675207680</p>,01f459_38d58dc9baeb42b5aa02651fc3d59e88~mv2.jpg,Kapı Gergileri;PEUGEOT;CITROEN,RCW KG-050 > OEM 9675207680,(KDV Hariç) Liste Fiyatı,540.1,,true,PERCENT,0.0,38,,,,,,,,,,,,,,,,,,,,,Uyumlu Araçlar,<p>CITROEN C ELYSEE P301</p>,,,,,,,,,,,,,,,,,ROCKSWELL
